sensor,date,hour,min5,speed,count,occup,direction,group
I-35 NB @ NE 142nd Ave,12/31/16,6,1,75.791664,15,0.5,1,1t
I-35 NB @ NE 142nd Ave,12/31/16,7,0,70.094696,33,1.7058823,1,1t
I-35 NB @ NE 142nd Ave,12/31/16,7,11,76.68269,52,2.05,1,1t
I-35 NB @ NE 142nd Ave,12/31/16,10,0,78.34604,82,2.5454545,1,1t
I-35 NB @ NE 142nd Ave,12/31/16,10,11,78.423294,88,2.7391305,1,1t
I-35 NB @ NE 142nd Ave,12/31/16,13,9,80.56579,95,2.625,1,1t
I-35 NB @ NE 142nd Ave,12/31/16,14,8,82.89541,98,3.4736843,1,1t
I-35 NB @ NE 142nd Ave,12/31/16,15,7,81.092476,123,3.56,1,1t
I-35 NB @ NE 142nd Ave,12/31/16,16,6,83.19079,114,3.2727273,1,1t
I-35 NB @ NE 142nd Ave,12/31/16,17,10,79.74719,89,2.95,1,1t
I-35 NB @ NE 142nd Ave,12/31/16,17,5,78.02976,105,3.6190476,1,1t
I-35 NB @ NE 142nd Ave,12/31/16,18,4,80.56753,87,2.8947368,1,1t
I-35 NB @ NE 142nd Ave,12/31/16,19,3,81.16512,81,2.6,1,1t
I-35 NB @ NE 142nd Ave,12/31/16,20,10,80.625,57,2.857143,1,1t
I-35 NB @ NE 142nd Ave,12/31/16,20,5,79.94444,45,1.5294118,1,1t
I-35 NB @ NE 142nd Ave,12/31/16,21,4,79.19643,35,1.375,1,1t
I-35 NB @ NE 142nd Ave,12/31/16,22,3,85.3125,32,1.1333333,1,1t
I-35 NB @ NE 142nd Ave,12/31/16,23,2,80.625,31,1.117647,1,1t
I-35 NB @ NE 142nd Ave,12/31/16,23,1,82.33456,34,1.1875,1,1t
I-35 NB @ NE 142nd Ave,12/31/16,22,2,82.21154,39,1.4117647,1,1t
I-35 NB @ NE 142nd Ave,12/31/16,21,3,80.5625,50,1.882353,1,1t
I-35 NB @ NE 142nd Ave,12/31/16,20,4,82.5601,52,2.0666666,1,1t
I-35 NB @ NE 142nd Ave,12/31/16,19,2,80.44922,64,2.3,1,1t
I-35 NB @ NE 142nd Ave,12/31/16,18,3,82.28658,82,3,1,1t
I-35 NB @ NE 142nd Ave,12/31/16,17,4,82.244316,110,3.1304348,1,1t
I-35 NB @ NE 142nd Ave,12/31/16,16,5,81.447365,114,3.0833333,1,1t
I-35 NB @ NE 142nd Ave,12/31/16,15,6,78.9375,90,2.8095238,1,1t
I-35 NB @ NE 142nd Ave,12/31/16,15,11,80.681305,111,3.2608695,1,1t
I-35 NB @ NE 142nd Ave,12/31/16,14,7,78.35177,113,3,1,1t
I-35 NB @ NE 142nd Ave,12/31/16,13,8,77.921196,92,2.857143,1,1t
I-35 NB @ NE 142nd Ave,12/31/16,12,9,81.35081,124,3.4166667,1,1t
I-35 NB @ NE 142nd Ave,12/31/16,10,10,77.73777,92,3.3,1,1t
I-35 NB @ NE 142nd Ave,12/31/16,9,9,79.22715,93,3.1818182,1,1t
I-35 NB @ NE 142nd Ave,12/31/16,7,10,78.63636,33,1.4375,1,1t
I-35 NB @ NE 142nd Ave,12/31/16,6,0,79.66912,17,0.73333335,1,1t
I-35 NB @ NE 142nd Ave,12/31/16,5,1,71.041664,9,0.53333336,1,1t
I-35 NB @ NE 142nd Ave,12/31/16,4,2,70.27778,9,0.6,1,1t
I-35 NB @ NE 142nd Ave,12/31/16,3,3,61.42857,7,0.33333334,1,1t
I-35 NB @ NE 142nd Ave,12/31/16,2,4,70.89286,7,0.06666667,1,1t
I-35 NB @ NE 142nd Ave,12/31/16,1,5,71.47059,17,0.6666667,1,1t
I-35 NB @ NE 142nd Ave,12/31/16,0,6,76.145836,18,0.6875,1,1t
I-35 NB @ NE 142nd Ave,12/31/16,0,11,72.556816,11,0.6875,1,1t
I-35 NB @ NE 142nd Ave,12/31/16,9,10,79.572014,92,3.5,1,1t
I-35 NB @ NE 142nd Ave,12/31/16,0,2,72.883064,31,1.5625,1,1t
I-35 NB @ NE 142nd Ave,12/31/16,1,1,72.291664,9,0.33333334,1,1t
I-35 NB @ NE 142nd Ave,12/31/16,2,0,75.33654,13,0.46666667,1,1t
I-35 NB @ NE 142nd Ave,12/31/16,3,10,72.875,15,0.46666667,1,1t
I-35 NB @ NE 142nd Ave,12/31/16,5,9,72.85714,7,0.46666667,1,1t
I-35 NB @ NE 142nd Ave,12/31/16,6,8,81.89453,32,1.1764706,1,1t
I-35 NB @ NE 142nd Ave,12/31/16,7,7,82.47768,28,1,1,1t
I-35 NB @ NE 142nd Ave,12/31/16,8,11,77.72246,59,2.3157895,1,1t
I-35 NB @ NE 142nd Ave,12/31/16,8,6,81.69776,67,2.2,1,1t
I-35 NB @ NE 142nd Ave,12/31/16,9,5,78.62069,87,2.7391305,1,1t
I-35 NB @ NE 142nd Ave,12/31/16,10,7,81.153275,84,2.9047618,1,1t
I-35 NB @ NE 142nd Ave,12/31/16,11,11,79.53277,103,3.0833333,1,1t
I-35 NB @ NE 142nd Ave,12/31/16,11,6,80.19457,106,3.2083333,1,1t
I-35 NB @ NE 142nd Ave,12/31/16,12,5,80.68359,96,2.9130435,1,1t
I-35 NB @ NE 142nd Ave,12/31/16,13,4,82.035,125,3.6086957,1,1t
I-35 NB @ NE 142nd Ave,12/31/16,14,3,81.03762,103,3.6,1,1t
I-35 NB @ NE 142nd Ave,12/31/16,15,2,82.28388,107,3.3043478,1,1t
I-35 NB @ NE 142nd Ave,12/31/16,16,1,79.53914,99,3.142857,1,1t
I-35 NB @ NE 142nd Ave,12/31/16,17,0,82.751526,82,2.75,1,1t
I-35 NB @ NE 142nd Ave,12/31/16,18,10,79.67262,63,2.5882354,1,1t
I-35 NB @ NE 142nd Ave,12/31/16,20,0,79.97396,48,2.1333334,1,1t
I-35 NB @ NE 142nd Ave,12/31/16,21,10,80.645164,31,1,1,1t
I-35 NB @ NE 142nd Ave,12/31/16,23,9,82.64881,21,0.6666667,1,1t
I-35 NB @ NE 142nd Ave,12/31/16,0,10,75.74405,21,1.1875,1,1t
I-35 NB @ NE 142nd Ave,12/31/16,0,5,73.575,25,1.0588236,1,1t
I-35 NB @ NE 142nd Ave,12/31/16,1,4,61.805557,9,0.53333336,1,1t
I-35 NB @ NE 142nd Ave,12/31/16,2,3,73.958336,12,0.73333335,1,1t
I-35 NB @ NE 142nd Ave,12/31/16,3,2,67.77778,9,0.8,1,1t
I-35 NB @ NE 142nd Ave,12/31/16,4,1,59.23611,9,0.33333334,1,1t
I-35 NB @ NE 142nd Ave,12/31/16,5,0,67.21154,13,0.73333335,1,1t
I-35 NB @ NE 142nd Ave,12/31/16,5,11,73.46591,11,0.53333336,1,1t
I-35 NB @ NE 142nd Ave,12/31/16,8,9,78.17308,78,2.7142856,1,1t
I-35 NB @ NE 142nd Ave,12/31/16,9,8,78.87019,78,3,1,1t
I-35 NB @ NE 142nd Ave,12/31/16,11,9,82.109375,88,2.4782608,1,1t
I-35 NB @ NE 142nd Ave,12/31/16,12,8,82.01128,133,4.130435,1,1t
I-35 NB @ NE 142nd Ave,12/31/16,13,7,82.137276,112,3.9473684,1,1t
I-35 NB @ NE 142nd Ave,12/31/16,14,6,80.604836,93,2.6666667,1,1t
I-35 NB @ NE 142nd Ave,12/31/16,15,10,81.45182,96,2.826087,1,1t
I-35 NB @ NE 142nd Ave,12/31/16,15,5,82.49447,113,3.75,1,1t
I-35 NB @ NE 142nd Ave,12/31/16,16,4,82.89442,103,3.142857,1,1t
I-35 NB @ NE 142nd Ave,12/31/16,17,3,81.652176,115,3.8,1,1t
I-35 NB @ NE 142nd Ave,12/31/16,18,2,79.51613,93,2.8181818,1,1t
I-35 NB @ NE 142nd Ave,12/31/16,19,1,81.364944,87,2.9,1,1t
I-35 NB @ NE 142nd Ave,12/31/16,20,3,80.84635,48,1.9285715,1,1t
I-35 NB @ NE 142nd Ave,12/31/16,21,2,82.16216,37,1.3125,1,1t
I-35 NB @ NE 142nd Ave,12/31/16,22,1,81.041664,33,1.5333333,1,1t
I-35 NB @ NE 142nd Ave,12/31/16,23,0,81.0625,30,1,1,1t
I-35 NB @ NE 142nd Ave,12/31/16,23,11,82.083336,21,0.8,1,1t
I-35 NB @ NE 142nd Ave,12/31/16,0,4,75.504036,31,1.25,1,1t
I-35 NB @ NE 142nd Ave,12/31/16,1,3,69.77679,14,1.1333333,1,1t
I-35 NB @ NE 142nd Ave,12/31/16,2,2,70.5921,19,1.2,1,1t
I-35 NB @ NE 142nd Ave,12/31/16,3,1,69.41406,16,0.875,1,1t
I-35 NB @ NE 142nd Ave,12/31/16,4,0,63.645832,6,0.46666667,1,1t
I-35 NB @ NE 142nd Ave,12/31/16,5,10,65.90278,9,0.6666667,1,1t
I-35 NB @ NE 142nd Ave,12/31/16,7,9,77.33631,42,1.6470588,1,1t
I-35 NB @ NE 142nd Ave,12/31/16,8,8,78.4375,68,2.55,1,1t
I-35 NB @ NE 142nd Ave,12/31/16,9,7,79.44444,90,3.6842105,1,1t
I-35 NB @ NE 142nd Ave,12/31/16,10,9,81.88461,130,3.7083333,1,1t
I-35 NB @ NE 142nd Ave,12/31/16,11,8,80.333336,105,3.409091,1,1t
I-35 NB @ NE 142nd Ave,12/31/16,12,7,80.02698,139,4.173913,1,1t
I-35 NB @ NE 142nd Ave,12/31/16,13,11,79.0367,109,3.3333333,1,1t
I-35 NB @ NE 142nd Ave,12/31/16,13,6,81.78857,94,2.7727273,1,1t
I-35 NB @ NE 142nd Ave,12/31/16,14,5,82.07143,105,3.35,1,1t
I-35 NB @ NE 142nd Ave,12/31/16,15,4,79.19944,89,2.56,1,1t
I-35 NB @ NE 142nd Ave,12/31/16,16,3,78.49056,106,3.95,1,1t
I-35 NB @ NE 142nd Ave,12/31/16,17,2,80.332275,79,2.4545455,1,1t
I-35 NB @ NE 142nd Ave,12/31/16,18,1,82.196785,101,3.7894738,1,1t
I-35 NB @ NE 142nd Ave,12/31/16,19,0,80.22541,61,2.625,1,1t
I-35 NB @ NE 142nd Ave,12/31/16,20,2,79.517044,44,1.6875,1,1t
I-35 NB @ NE 142nd Ave,12/31/16,21,1,79.33962,53,1.9444444,1,1t
I-35 NB @ NE 142nd Ave,12/31/16,22,0,82.67857,21,0.64285713,1,1t
I-35 NB @ NE 142nd Ave,12/31/16,23,10,83.7829,19,0.6666667,1,1t
I-35 NB @ NE 142nd Ave,12/31/16,21,11,80.65051,49,1.8235294,1,1t
I-35 NB @ NE 142nd Ave,12/31/16,21,0,80.69768,43,1.9411764,1,1t
I-35 NB @ NE 142nd Ave,12/31/16,20,1,78.3625,50,2.125,1,1t
I-35 NB @ NE 142nd Ave,12/31/16,18,11,80.574715,87,2.9,1,1t
I-35 NB @ NE 142nd Ave,12/31/16,18,0,82.375,90,3.3888888,1,1t
I-35 NB @ NE 142nd Ave,12/31/16,17,1,81.03632,117,3.6086957,1,1t
I-35 NB @ NE 142nd Ave,12/31/16,16,2,79.63816,95,3,1,1t
I-35 NB @ NE 142nd Ave,12/31/16,15,3,79.919556,101,3.8947368,1,1t
I-35 NB @ NE 142nd Ave,12/31/16,14,4,79.52792,94,2.7916667,1,1t
I-35 NB @ NE 142nd Ave,12/31/16,13,5,78.418365,98,2.84,1,1t
I-35 NB @ NE 142nd Ave,12/31/16,13,10,81.68218,94,3.05,1,1t
I-35 NB @ NE 142nd Ave,12/31/16,12,6,80.27,125,3.75,1,1t
I-35 NB @ NE 142nd Ave,12/31/16,11,7,82.53156,99,2.9565217,1,1t
I-35 NB @ NE 142nd Ave,12/31/16,10,8,79.394135,98,2.9166667,1,1t
I-35 NB @ NE 142nd Ave,12/31/16,9,6,80.094475,86,3.2,1,1t
I-35 NB @ NE 142nd Ave,12/31/16,8,7,80.90909,77,2.4285715,1,1t
I-35 NB @ NE 142nd Ave,12/31/16,7,8,74.12109,32,1.4117647,1,1t
I-35 NB @ NE 142nd Ave,12/31/16,6,9,75.604836,31,1.5294118,1,1t
I-35 NB @ NE 142nd Ave,12/31/16,3,11,68.579544,11,0.8,1,1t
I-35 NB @ NE 142nd Ave,12/31/16,3,0,64.10714,7,0.875,1,1t
I-35 NB @ NE 142nd Ave,12/31/16,2,1,74.75,10,0.6,1,1t
I-35 NB @ NE 142nd Ave,12/31/16,1,2,71.47059,17,1.1333333,1,1t
I-35 NB @ NE 142nd Ave,12/31/16,0,3,71.84896,24,1.5333333,1,1t
I-35 NB @ NE 142nd Ave,12/31/16,23,4,78.520836,30,1.125,1,1t
I-35 NB @ NE 142nd Ave,12/31/16,22,5,79.69827,29,1.125,1,1t
I-35 NB @ NE 142nd Ave,12/31/16,22,10,81.33929,28,1,1,1t
I-35 NB @ NE 142nd Ave,12/31/16,21,6,77.89634,41,1.5294118,1,1t
I-35 NB @ NE 142nd Ave,12/31/16,20,7,84.51651,53,2,1,1t
I-35 NB @ NE 142nd Ave,12/31/16,19,5,79.91803,61,2.7058823,1,1t
I-35 NB @ NE 142nd Ave,12/31/16,19,10,79.85887,62,1.9523809,1,1t
I-35 NB @ NE 142nd Ave,12/31/16,18,6,81.639786,93,2.6666667,1,1t
I-35 NB @ NE 142nd Ave,12/31/16,17,7,80.16335,88,3.1578948,1,1t
I-35 NB @ NE 142nd Ave,12/31/16,16,8,79.45652,69,2.3,1,1t
I-35 NB @ NE 142nd Ave,12/31/16,15,9,83.49871,97,2.5833333,1,1t
I-35 NB @ NE 142nd Ave,12/31/16,12,11,80.66311,82,2.8947368,1,1t
I-35 NB @ NE 142nd Ave,12/31/16,12,0,80.67262,105,2.9130435,1,1t
I-35 NB @ NE 142nd Ave,12/31/16,11,1,80.927635,95,3,1,1t
I-35 NB @ NE 142nd Ave,12/31/16,10,2,82.48529,85,2.9,1,1t
I-35 NB @ NE 142nd Ave,12/31/16,9,11,78.02734,96,3.0434783,1,1t
I-35 NB @ NE 142nd Ave,12/31/16,9,0,77.68987,79,2.4166667,1,1t
I-35 NB @ NE 142nd Ave,12/31/16,8,1,80.46512,43,2.0588236,1,1t
I-35 NB @ NE 142nd Ave,12/31/16,7,2,82.253784,33,1.4,1,1t
I-35 NB @ NE 142nd Ave,12/31/16,6,3,75.90625,20,0.8666667,1,1t
I-35 NB @ NE 142nd Ave,12/31/16,5,4,68.382355,17,1.0625,1,1t
I-35 NB @ NE 142nd Ave,12/31/16,4,5,67.22656,16,0.9375,1,1t
I-35 NB @ NE 142nd Ave,12/31/16,4,10,66.875,9,0.8666667,1,1t
I-35 NB @ NE 142nd Ave,12/31/16,3,6,68.84615,13,0.8666667,1,1t
I-35 NB @ NE 142nd Ave,12/31/16,2,7,69.11184,19,1,1,1t
I-35 NB @ NE 142nd Ave,12/31/16,1,8,75.78125,12,0.6666667,1,1t
I-35 NB @ NE 142nd Ave,12/31/16,0,9,78.958336,27,1.125,1,1t
I-35 NB @ NE 142nd Ave,12/31/16,23,3,79.7619,21,0.8,1,1t
I-35 NB @ NE 142nd Ave,12/31/16,22,4,83.04054,37,1.6666666,1,1t
I-35 NB @ NE 142nd Ave,12/31/16,21,5,80.638885,45,1.5294118,1,1t
I-35 NB @ NE 142nd Ave,12/31/16,20,6,79.73684,38,1.5333333,1,1t
I-35 NB @ NE 142nd Ave,12/31/16,20,11,82.47845,58,1.7894737,1,1t
I-35 NB @ NE 142nd Ave,12/31/16,19,4,81.63461,65,2.5,1,1t
I-35 NB @ NE 142nd Ave,12/31/16,18,5,78.147865,82,2.6818182,1,1t
I-35 NB @ NE 142nd Ave,12/31/16,17,6,79.375,108,3.2608695,1,1t
I-35 NB @ NE 142nd Ave,12/31/16,17,11,79.14136,107,3.5238094,1,1t
I-35 NB @ NE 142nd Ave,12/31/16,16,7,82.37637,91,2.9047618,1,1t
I-35 NB @ NE 142nd Ave,12/31/16,15,8,82.3631,105,3.2727273,1,1t
I-35 NB @ NE 142nd Ave,12/31/16,14,9,82.30235,117,3,1,1t
I-35 NB @ NE 142nd Ave,12/31/16,12,10,80.80645,93,3.1578948,1,1t
I-35 NB @ NE 142nd Ave,12/31/16,11,0,78.546875,80,2.7,1,1t
I-35 NB @ NE 158th Ave,12/31/16,23,7,80.880684,22,0.8,1,1t
I-35 NB @ NE 158th Ave,12/31/16,0,2,74.8125,30,1.125,1,1t
I-35 NB @ NE 158th Ave,12/31/16,1,1,72.15909,11,0.4375,1,1t
I-35 NB @ NE 158th Ave,12/31/16,1,10,77.00893,14,1,1,1t
I-35 NB @ NE 158th Ave,12/31/16,5,11,68.295456,11,0.26666668,1,1t
I-35 NB @ NE 158th Ave,12/31/16,8,3,78.83523,44,1.3529412,1,1t
I-35 NB @ NE 158th Ave,12/31/16,7,4,77.63672,32,0.9411765,1,1t
I-35 NB @ NE 158th Ave,12/31/16,6,5,75.55289,26,1,1,1t
I-35 NB @ NE 158th Ave,12/31/16,5,6,73.32031,16,0.625,1,1t
I-35 NB @ NE 158th Ave,12/31/16,4,7,68.020836,6,0.4,1,1t
I-35 NB @ NE 158th Ave,12/31/16,4,10,70.416664,12,0.8,1,1t
I-35 NB @ NE 158th Ave,12/31/16,0,0,77.05357,21,0.73333335,1,1t
I-35 NB @ NE 158th Ave,12/31/16,3,9,67.333336,15,0.6875,1,1t
I-35 NB @ NE 158th Ave,12/31/16,4,11,74.13461,13,0.8666667,1,1t
I-35 NB @ NE 158th Ave,12/31/16,4,8,71.51786,7,0.4,1,1t
I-35 NB @ NE 158th Ave,12/31/16,5,7,76.51786,7,0.13333334,1,1t
I-35 NB @ NE 158th Ave,12/31/16,6,6,70.36058,26,1.117647,1,1t
I-35 NB @ NE 158th Ave,12/31/16,2,0,69.85577,13,0.6666667,1,1t
I-35 NB @ NE 158th Ave,12/31/16,5,9,71.796875,8,0.35714287,1,1t
I-35 NB @ NE 158th Ave,12/31/16,6,11,75.78125,20,0.6666667,1,1t
I-35 NB @ NE 158th Ave,12/31/16,6,8,75.588234,34,1.0625,1,1t
I-35 NB @ NE 158th Ave,12/31/16,3,8,69.3125,10,0.6666667,1,1t
I-35 NB @ NE 158th Ave,12/31/16,2,9,73.48214,14,0.8,1,1t
I-35 NB @ NE 158th Ave,12/31/16,4,3,70.57692,13,0.8,1,1t
I-35 NB @ NE 158th Ave,12/31/16,3,4,70.25,5,0.26666668,1,1t
I-35 NB @ NE 158th Ave,12/31/16,2,5,75,12,1,1,1t
I-35 NB @ NE 158th Ave,12/31/16,1,6,77.5,18,0.5,1,1t
I-35 NB @ NE 158th Ave,12/31/16,0,7,73.875,20,0.93333334,1,1t
I-35 NB @ NE 158th Ave,12/31/16,11,0,75.995636,86,2.6956522,1,1t
I-35 NB @ NE 158th Ave,12/31/16,14,9,78.76645,114,2.6923077,1,1t
I-35 NB @ NE 158th Ave,12/31/16,15,11,78.22704,98,2.1923077,1,1t
I-35 NB @ NE 158th Ave,12/31/16,23,8,75.36184,19,0.6875,1,1t
I-35 NB @ NE 158th Ave,12/31/16,22,9,80.201614,31,1.1333333,1,1t
I-35 NB @ NE 158th Ave,12/31/16,19,9,78.24324,37,1.9285715,1,1t
I-35 NB @ NE 158th Ave,12/31/16,16,0,78.58836,116,2.75,1,1t
I-35 NB @ NE 158th Ave,12/31/16,15,1,78.09406,101,2.8636363,1,1t
I-35 NB @ NE 158th Ave,12/31/16,14,2,78.682434,74,1.9545455,1,1t
I-35 NB @ NE 158th Ave,12/31/16,14,11,79.24665,112,2.9545455,1,1t
I-35 NB @ NE 158th Ave,12/31/16,13,3,75.255104,98,2.5384614,1,1t
I-35 NB @ NE 158th Ave,12/31/16,12,4,79.733795,108,2.68,1,1t
I-35 NB @ NE 158th Ave,12/31/16,11,5,77.5993,107,2.5185184,1,1t
I-35 NB @ NE 158th Ave,12/31/16,10,6,77.985435,103,2.76,1,1t
I-35 NB @ NE 158th Ave,12/31/16,9,4,75.52469,81,2.2608695,1,1t
I-35 NB @ NE 158th Ave,12/31/16,8,5,79.86364,55,2,1,1t
I-35 NB @ NE 158th Ave,12/31/16,15,8,77.54673,107,2.3333333,1,1t
I-35 NB @ NE 158th Ave,12/31/16,4,6,70.58036,14,0.7058824,1,1t
I-35 NB @ NE 158th Ave,12/31/16,5,5,70.97222,27,1.5,1,1t
I-35 NB @ NE 158th Ave,12/31/16,6,4,75.53977,22,0.8125,1,1t
I-35 NB @ NE 158th Ave,12/31/16,7,3,74.632355,34,1.117647,1,1t
I-35 NB @ NE 158th Ave,12/31/16,8,2,76.321724,61,2.3157895,1,1t
I-35 NB @ NE 158th Ave,12/31/16,9,1,74.27679,70,1.9166666,1,1t
I-35 NB @ NE 158th Ave,12/31/16,9,10,77.867645,85,2.25,1,1t
I-35 NB @ NE 158th Ave,12/31/16,10,3,78.141235,77,2.2272727,1,1t
I-35 NB @ NE 158th Ave,12/31/16,11,2,78.09524,105,2.9583333,1,1t
I-35 NB @ NE 158th Ave,12/31/16,12,1,78.88655,119,3.0434783,1,1t
I-35 NB @ NE 158th Ave,12/31/16,12,10,78.398056,103,2.7391305,1,1t
I-35 NB @ NE 158th Ave,12/31/16,13,0,79.775,100,2.48,1,1t
I-35 NB @ NE 158th Ave,12/31/16,16,9,77.18071,92,2.347826,1,1t
I-35 NB @ NE 158th Ave,12/31/16,17,11,78.45,100,2.36,1,1t
I-35 NB @ NE 158th Ave,12/31/16,17,8,76.067215,106,2.7391305,1,1t
I-35 NB @ NE 158th Ave,12/31/16,18,7,79.01786,91,2.3043478,1,1t
I-35 NB @ NE 158th Ave,12/31/16,19,6,78.07692,65,2.1578948,1,1t
I-35 NB @ NE 158th Ave,12/31/16,20,11,77.35656,61,2.0526316,1,1t
I-35 NB @ NE 158th Ave,12/31/16,20,8,76.44396,58,1.7777778,1,1t
I-35 NB @ NE 158th Ave,12/31/16,21,7,77.33231,41,1.375,1,1t
I-35 NB @ NE 158th Ave,12/31/16,22,6,77.69396,29,0.875,1,1t
I-35 NB @ NE 158th Ave,12/31/16,23,5,78.706894,29,0.7777778,1,1t
I-35 NB @ NE 158th Ave,12/31/16,16,7,80.065216,115,2.5925925,1,1t
I-35 NB @ NE 158th Ave,12/31/16,17,6,76.27475,101,2.48,1,1t
I-35 NB @ NE 158th Ave,12/31/16,0,11,74.26471,17,0.8666667,1,1t
I-35 NB @ NE 158th Ave,12/31/16,0,10,75.22727,22,1,1,1t
I-35 NB @ NE 158th Ave,12/31/16,0,8,65.77381,21,0.75,1,1t
I-35 NB @ NE 158th Ave,12/31/16,23,3,76.979164,18,0.3125,1,1t
I-35 NB @ NE 158th Ave,12/31/16,22,4,80.291664,30,0.8888889,1,1t
I-35 NB @ NE 158th Ave,12/31/16,21,5,78.39286,35,1,1,1t
I-35 NB @ NE 158th Ave,12/31/16,0,9,70.588234,17,0.7058824,1,1t
I-35 NB @ NE 158th Ave,12/31/16,1,8,71.25,18,0.8,1,1t
I-35 NB @ NE 158th Ave,12/31/16,2,10,67.875,15,0.93333334,1,1t
I-35 NB @ NE 158th Ave,12/31/16,2,7,67.01087,23,1.25,1,1t
I-35 NB @ NE 158th Ave,12/31/16,3,6,69.875,5,0.26666668,1,1t
I-35 NB @ NE 158th Ave,12/31/16,4,5,72.166664,15,0.5625,1,1t
I-35 NB @ NE 158th Ave,12/31/16,5,4,65.3125,12,0.625,1,1t
I-35 NB @ NE 158th Ave,12/31/16,6,3,70.083336,15,0.4375,1,1t
I-35 NB @ NE 158th Ave,12/31/16,7,11,75.78125,48,1.8888888,1,1t
I-35 NB @ NE 158th Ave,12/31/16,7,2,75.01786,35,1.0555556,1,1t
I-35 NB @ NE 158th Ave,12/31/16,8,1,77.323715,39,1.4117647,1,1t
I-35 NB @ NE 158th Ave,12/31/16,9,0,73.4127,63,2,1,1t
I-35 NB @ NE 158th Ave,12/31/16,10,11,75.18939,99,2.625,1,1t
I-35 NB @ NE 158th Ave,12/31/16,10,2,74.69086,93,2.1153846,1,1t
I-35 NB @ NE 158th Ave,12/31/16,11,1,74.80556,90,2.95,1,1t
I-35 NB @ NE 158th Ave,12/31/16,12,0,81.075584,86,2,1,1t
I-35 NB @ NE 158th Ave,12/31/16,15,9,78.15564,102,2.625,1,1t
I-35 NB @ NE 158th Ave,12/31/16,16,8,77.70221,68,2.2105262,1,1t
I-35 NB @ NE 158th Ave,12/31/16,17,10,77.73707,87,2.0833333,1,1t
I-35 NB @ NE 158th Ave,12/31/16,17,7,77.97369,95,2.6086957,1,1t
I-35 NB @ NE 158th Ave,12/31/16,18,6,75.81981,77,2.142857,1,1t
I-35 NB @ NE 158th Ave,12/31/16,19,5,77.2204,76,1.8333334,1,1t
I-35 NB @ NE 158th Ave,12/31/16,20,10,76.53061,49,1.6470588,1,1t
I-35 NB @ NE 158th Ave,12/31/16,20,7,78.7,50,1.6470588,1,1t
I-35 NB @ NE 158th Ave,12/31/16,21,6,78.171295,54,1.4545455,1,1t
I-35 NB @ NE 158th Ave,12/31/16,22,5,78.14655,29,0.9375,1,1t
I-35 NB @ NE 158th Ave,12/31/16,23,4,78.91129,31,1.1333333,1,1t
I-35 NB @ NE 158th Ave,12/31/16,15,0,74.52415,88,2.3809524,1,1t
I-35 NB @ NE 158th Ave,12/31/16,14,10,77.04202,116,2.72,1,1t
I-35 NB @ NE 158th Ave,12/31/16,23,2,75.51786,35,1.1764706,1,1t
I-35 NB @ NE 158th Ave,12/31/16,23,11,79.04762,21,0.5882353,1,1t
I-35 NB @ NE 158th Ave,12/31/16,22,3,80.79392,37,1,1,1t
I-35 NB @ NE 158th Ave,12/31/16,21,4,77.676285,39,1.4666667,1,1t
I-35 NB @ NE 158th Ave,12/31/16,20,5,76.69643,49,1.5263158,1,1t
I-35 NB @ NE 158th Ave,12/31/16,14,1,75.8871,124,3.9545455,1,1t
I-35 NB @ NE 158th Ave,12/31/16,13,2,78.621574,73,2.047619,1,1t
I-35 NB @ NE 158th Ave,12/31/16,12,3,79.15441,102,2.52,1,1t
I-35 NB @ NE 158th Ave,12/31/16,11,4,77.5,88,2.3636363,1,1t
I-35 NB @ NE 158th Ave,12/31/16,10,5,77.44949,99,2.56,1,1t
I-35 NB @ NE 158th Ave,12/31/16,7,6,77.00368,34,1.1875,1,1t
I-35 NB @ NE 158th Ave,12/31/16,6,7,70.11029,17,0.4,1,1t
I-35 NB @ NE 158th Ave,12/31/16,6,10,73.86364,33,0.8947368,1,1t
I-35 NB @ NE 158th Ave,12/31/16,5,8,75.041664,15,0.4,1,1t
I-35 NB @ NE 158th Ave,12/31/16,9,3,75.74519,78,2.3043478,1,1t
I-35 NB @ NE 158th Ave,12/31/16,8,4,73.72596,52,1.882353,1,1t
I-35 NB @ NE 158th Ave,12/31/16,1,7,70.3125,20,1.1875,1,1t
I-35 NB @ NE 158th Ave,12/31/16,2,6,69.45652,23,1.125,1,1t
I-35 NB @ NE 158th Ave,12/31/16,7,7,78.63176,37,1.1764706,1,1t
I-35 NB @ NE 158th Ave,12/31/16,8,6,80.08064,62,2,1,1t
I-35 NB @ NE 158th Ave,12/31/16,9,5,77.44729,83,2.4285715,1,1t
I-35 NB @ NE 158th Ave,12/31/16,10,7,77.819145,94,3.2105262,1,1t
I-35 NB @ NE 158th Ave,12/31/16,11,6,76.545135,108,2.5384614,1,1t
I-35 NB @ NE 158th Ave,12/31/16,12,5,76.431816,110,2.8333333,1,1t
I-35 NB @ NE 158th Ave,12/31/16,13,4,78.37264,106,3.0952382,1,1t
I-35 NB @ NE 158th Ave,12/31/16,14,3,78.73397,117,3.1304348,1,1t
I-35 NB @ NE 158th Ave,12/31/16,15,2,77.832565,109,2.56,1,1t
I-35 NB @ NE 158th Ave,12/31/16,16,1,79.40564,102,2.652174,1,1t
I-35 NB @ NE 158th Ave,12/31/16,16,10,78.96973,128,3,1,1t
I-35 NB @ NE 158th Ave,12/31/16,17,0,76.75625,100,2.7727273,1,1t
